FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/06/2024;ES25;1=;103;126;146;142;131;112;113;147;149;115;109;93;
02/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES26;1-;263;286;289;242;199;156;165;122;105;93;123;179;
02/06/2024;ES26;1=;263;259;232;238;329;436;382;353;354;340;297;266;
02/06/2024;ES26;2-;291;274;248;274;216;167;164;160;160;120;193;253;
02/06/2024;ES26;2=;256;231;285;268;315;375;348;306;303;325;274;274;
02/06/2024;ES27;1-;2197;2013;1718;1353;1351;1187;1382;1430;1251;1712;2350;2301;
02/06/2024;ES27;1=;2428;2626;2870;2768;2416;2613;2607;2594;2472;2205;2083;1685;
02/06/2024;ES27;2-;900;757;674;769;633;565;586;542;533;652;651;711;
02/06/2024;ES27;2=;994;1016;931;969;1041;1070;967;963;910;751;640;569;
02/06/2024;ES28;1-;376;207;140;95;95;140;152;175;222;347;453;540;
02/06/2024;ES28;1=;551;544;418;423;523;557;499;558;504;465;215;153;
02/06/2024;ES28;2-;294;211;221;197;175;224;247;271;343;480;589;630;
02/06/2024;ES28;2=;649;617;473;525;685;743;733;710;611;523;487;303;
02/06/2024;ES29;1-;2032;1468;1352;1215;960;850;870;880;1036;1428;1825;2055;
02/06/2024;ES29;1=;2135;2220;1977;2138;2022;2109;2126;2084;1603;1351;1613;1386;
02/06/2024;ES29;2-;1406;1378;1140;1114;846;753;958;734;812;933;1105;1349;
02/06/2024;ES29;2=;1405;1484;1477;1296;1478;1682;1718;1638;1593;1703;1547;1230;
02/06/2024;ES30;1-;374;306;195;202;147;164;156;152;103;202;190;258;
02/06/2024;ES30;1=;262;321;351;272;272;305;318;334;348;342;263;232;
02/06/2024;ES30;2-;463;347;272;247;193;147;160;176;224;311;481;609;
02/06/2024;ES30;2=;645;690;655;408;415;580;572;648;678;590;516;331;
02/06/2024;ES31;1-;174;76;55;66;43;53;58;57;74;69;108;156;
02/06/2024;ES31;1=;164;271;239;146;157;160;171;189;213;177;137;86;
02/06/2024;ES31;2-;124;67;65;56;42;48;54;61;74;88;121;190;
02/06/2024;ES31;2=;190;238;199;135;110;165;209;183;186;173;110;66;
02/06/2024;ES32;1-;460;397;270;305;260;212;215;270;362;346;407;562;
02/06/2024;ES32;1=;614;572;560;407;385;475;551;492;488;434;362;282;
02/06/2024;ES32;2-;87;105;85;83;67;54;42;44;63;42;79;93;
02/06/2024;ES32;2=;86;83;94;96;103;65;87;90;59;53;97;47;
02/06/2024;ES33;1-;890;406;212;141;121;138;190;270;516;710;747;965;
02/06/2024;ES33;1=;1044;1139;1205;727;765;962;1188;1177;1227;1129;756;490;
02/06/2024;ES33;2-;561;243;124;75;67;70;77;101;159;231;326;527;
02/06/2024;ES33;2=;626;712;662;441;394;529;615;602;606;548;433;289;
02/06/2024;ES34;1-;255;222;246;241;218;206;133;206;244;283;434;446;
02/06/2024;ES34;1=;404;329;266;225;315;272;243;270;251;243;232;156;
02/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES36;1-;793;839;696;527;508;469;329;460;490;632;757;920;
02/06/2024;ES36;1=;1310;1153;840;912;1030;860;895;935;1014;772;637;975;
02/06/2024;ES36;2-;595;595;499;368;372;410;276;371;477;698;1146;1118;
02/06/2024;ES36;2=;1340;1184;759;886;1079;1130;1240;1208;1139;695;536;715;
02/06/2024;ES37;1-;701;467;304;261;252;287;269;324;419;596;760;922;
02/06/2024;ES37;1=;1116;1014;730;839;1028;959;938;900;913;702;596;1482;
02/06/2024;ES37;2-;595;410;238;217;215;275;354;364;581;835;1033;1234;
02/06/2024;ES37;2=;1400;1382;825;878;1144;1363;1645;1875;1574;786;517;480;
02/06/2024;ES38;1-;196;96;56;40;30;33;41;67;117;179;255;368;
02/06/2024;ES38;1=;395;435;406;232;236;277;351;337;351;301;205;131;
02/06/2024;ES38;2-;229;94;59;47;17;26;56;79;137;148;216;354;
02/06/2024;ES38;2=;332;336;289;192;230;277;311;304;296;205;144;103;
02/06/2024;ES39;1-;1083;1345;615;318;208;169;210;311;405;590;640;979;
02/06/2024;ES39;1=;1211;1356;1826;1758;927;1086;1647;1883;1875;1942;1609;1052;
02/06/2024;ES39;2-;1032;1345;587;294;175;161;184;314;400;756;945;1204;
02/06/2024;ES39;2=;1503;1696;1663;1482;958;977;1356;1461;1453;1284;1120;807;
02/06/2024;ES40;1-;1014;604;409;239;251;294;247;483;968;884;1058;1200;
02/06/2024;ES40;1=;1372;1320;883;1029;1246;1322;1308;1376;1244;1047;605;496;
02/06/2024;ES40;2-;1183;616;411;326;323;375;335;445;732;906;1139;1172;
02/06/2024;ES40;2=;1316;1199;824;1025;1208;1200;1248;1265;1200;1388;677;839;
02/06/2024;ES41;1-;699;421;294;291;284;301;279;203;132;605;709;845;
02/06/2024;ES41;1=;889;772;604;698;752;811;768;780;712;618;472;311;
02/06/2024;ES41;2-;431;283;207;168;168;204;221;166;69;445;620;678;
02/06/2024;ES41;2=;774;760;570;583;658;722;885;870;776;649;501;279;
02/06/2024;ES42;1-;334;257;222;144;143;211;128;116;172;253;362;368;
02/06/2024;ES42;1=;402;333;234;269;293;245;233;252;373;458;200;367;
02/06/2024;ES42;2-;289;200;194;122;122;117;92;110;186;255;387;451;
02/06/2024;ES42;2=;503;468;316;273;305;312;355;500;554;489;153;258;
02/06/2024;ES43;1-;61;84;41;44;29;25;44;52;52;81;147;160;
02/06/2024;ES43;1=;152;140;126;135;116;193;469;443;424;366;298;236;
02/06/2024;ES43;2-;310;239;167;128;84;93;78;106;111;160;249;289;
02/06/2024;ES43;2=;374;396;364;295;258;340;389;372;381;364;303;213;
02/06/2024;ES44;1-;1015;796;574;469;402;418;383;351;574;849;953;1219;
02/06/2024;ES44;1=;1222;1083;1037;1123;1125;1191;1277;1060;1237;1061;649;588;
02/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES45;1-;1252;1097;901;698;336;386;365;408;555;747;974;1322;
02/06/2024;ES45;1=;1473;1425;1163;1363;1456;1484;1642;1549;1321;1549;948;641;
02/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/06/2024;ES46;1-;258;202;153;104;121;195;212;266;365;480;604;537;
02/06/2024;ES46;1=;666;599;427;435;582;575;604;571;584;499;336;203;
02/06/2024;ES46;2-;286;196;138;135;119;164;205;241;411;451;530;675;
02/06/2024;ES46;2=;805;671;470;514;554;610;768;741;700;576;354;236;
02/06/2024;ES47;1-;429;331;262;239;187;135;161;207;273;409;564;576;
02/06/2024;ES47;1=;674;479;563;545;575;587;658;636;705;628;463;294;
02/06/2024;ES47;2-;409;344;369;318;211;209;202;251;340;455;564;602;
02/06/2024;ES47;2=;692;572;535;535;549;543;558;611;523;446;380;271;
02/06/2024;ES48;1-;267;189;159;125;117;200;199;218;327;441;664;762;
02/06/2024;ES48;1=;805;734;518;508;569;719;733;702;682;519;332;227;
02/06/2024;ES48;2-;260;181;197;134;106;168;170;202;324;501;624;716;
02/06/2024;ES48;2=;761;646;482;491;538;560;602;595;545;441;303;192;
02/06/2024;ES49;1-;297;175;109;89;110;162;188;220;458;689;595;588;
02/06/2024;ES49;1=;626;591;392;460;572;596;590;651;572;479;278;170;
02/06/2024;ES49;2-;226;139;94;83;54;53;66;119;151;288;393;319;
02/06/2024;ES49;2=;332;390;340;229;208;339;362;452;388;298;217;119;
02/06/2024;ES50;1-;314;309;179;179;144;101;108;83;99;99;153;219;
02/06/2024;ES50;1=;277;318;299;260;269;286;360;370;328;315;275;251;
02/06/2024;ES50;2-;224;200;170;156;165;119;105;86;81;135;181;311;
02/06/2024;ES50;2=;310;347;284;224;192;253;277;318;279;265;228;177;
02/06/2024;ES51;1-;216;140;106;71;61;61;63;83;86;124;189;236;
02/06/2024;ES51;1=;245;335;362;238;196;252;275;292;297;309;226;152;
02/06/2024;ES51;2-;151;89;76;55;40;43;45;52;99;108;148;215;
02/06/2024;ES51;2=;253;277;285;158;178;204;219;223;198;195;146;114;
02/06/2024;ES52;1-;395;191;127;98;83;64;60;81;93;149;212;362;
02/06/2024;ES52;1=;435;520;525;368;307;547;721;543;563;520;404;239;
02/06/2024;ES52;2-;213;400;634;433;302;538;468;405;296;635;254;360;
02/06/2024;ES52;2=;557;623;661;391;755;602;595;426;469;541;601;322;
02/06/2024;ES53;1-;170;117;148;85;79;72;74;53;95;123;147;152;
02/06/2024;ES53;1=;192;187;226;198;209;212;172;206;207;187;179;123;
02/06/2024;ES53;2-;314;277;240;216;232;165;186;179;167;305;329;379;
02/06/2024;ES53;2=;398;377;435;298;411;408;427;447;411;400;366;281;
02/06/2024;ES54;1-;133;106;83;97;59;62;55;78;88;149;158;204;
02/06/2024;ES54;1=;222;225;220;171;195;223;197;242;221;198;173;124;
02/06/2024;ES54;2-;241;140;115;92;90;77;75;65;99;132;182;252;
02/06/2024;ES54;2=;227;266;278;237;236;249;248;285;257;281;241;205;
02/06/2024;ES55;1-;149;99;69;49;40;24;46;60;67;99;118;201;
02/06/2024;ES55;1=;168;198;205;163;164;173;193;198;171;168;183;114;
02/06/2024;ES55;2-;101;54;39;37;28;21;28;51;41;67;88;128;
02/06/2024;ES55;2=;151;187;165;141;146;132;126;140;164;142;127;80;
02/06/2024;ES56;1-;100;64;54;40;32;47;66;71;120;124;179;220;
02/06/2024;ES56;1=;195;167;127;136;155;147;182;189;148;139;117;95;
02/06/2024;ES56;2-;62;44;40;27;29;46;42;53;60;56;89;101;
02/06/2024;ES56;2=;117;114;89;69;92;100;107;105;93;111;59;69;
02/06/2024;ES57;1-;163;86;70;40;45;62;79;177;217;389;464;526;
02/06/2024;ES57;1=;539;462;330;381;462;445;432;414;387;284;172;110;
02/06/2024;ES57;2-;105;59;51;32;47;54;107;177;276;331;400;422;
02/06/2024;ES57;2=;559;480;299;337;396;477;500;446;387;243;153;79;
02/06/2024;ES58;1-;105;81;46;39;51;65;82;117;143;257;318;350;
02/06/2024;ES58;1=;361;273;194;211;282;323;278;299;224;156;99;65;
02/06/2024;ES58;2-;60;39;30;29;34;36;53;70;99;138;182;228;
02/06/2024;ES58;2=;296;202;145;154;191;195;201;229;197;136;87;44;
02/06/2024;ES59;1-;97;82;48;47;34;53;49;56;83;127;163;195;
02/06/2024;ES59;1=;238;232;163;158;168;175;201;197;226;200;144;91;
02/06/2024;ES59;2-;75;50;26;25;37;41;44;77;85;132;137;209;
02/06/2024;ES59;2=;164;170;128;80;119;117;92;119;143;120;123;50;
02/06/2024;ES60;1-;148;101;102;76;72;86;81;124;207;282;372;370;
02/06/2024;ES60;1=;385;301;202;229;255;292;274;271;218;168;82;56;
02/06/2024;ES60;2-;167;110;86;72;62;69;72;89;149;213;314;380;
02/06/2024;ES60;2=;450;372;315;288;327;335;396;397;362;294;174;116;
03/06/2024;ES01;1-;149;114;67;85;196;857;2089;2412;2227;1671;1743;1837;
03/06/2024;ES01;1=;1958;2123;1595;1576;1832;2095;2088;1784;1208;725;623;376;
03/06/2024;ES01;2-;447;222;132;97;180;344;726;1300;1388;1224;1234;1249;
03/06/2024;ES01;2=;1232;1305;1258;1243;1311;1509;1331;1008;703;591;505;357;
03/06/2024;ES02;1-;232;183;206;178;117;116;140;324;459;630;620;565;
03/06/2024;ES02;1=;551;481;437;426;402;433;454;445;402;363;335;288;
03/06/2024;ES02;2-;574;444;352;317;242;297;620;1290;1484;1467;1322;1275;
03/06/2024;ES02;2=;1238;1309;1338;1213;1251;1120;1202;1117;1102;966;824;672;
03/06/2024;ES03;1-;318;191;140;118;112;150;468;2243;2315;2364;1769;1663;
03/06/2024;ES03;1=;1569;1476;1568;1532;1485;1661;1549;1475;1165;977;701;389;
03/06/2024;ES03;2-;296;187;101;61;56;66;126;303;769;835;978;1129;
03/06/2024;ES03;2=;1419;1427;1644;1516;1182;1229;1448;1471;1141;812;548;306;
03/06/2024;ES04;1-;306;172;87;76;59;79;299;1093;1363;1310;1045;971;
03/06/2024;ES04;1=;904;895;934;941;950;959;992;951;904;708;478;302;
03/06/2024;ES04;2-;265;132;57;38;56;47;108;326;624;703;574;632;
03/06/2024;ES04;2=;641;729;917;843;716;798;902;926;716;461;267;164;
03/06/2024;ES05;1-;1647;1399;644;463;359;380;806;1289;1786;1884;1866;2188;
03/06/2024;ES05;1=;2469;2604;3177;3181;2707;2904;3204;3052;2801;2265;1670;1417;
03/06/2024;ES05;2-;431;339;202;146;151;312;1102;2009;2037;1920;1764;1592;
03/06/2024;ES05;2=;1550;1513;1638;1561;1790;1568;1636;1601;1332;1083;781;579;
03/06/2024;ES06;1-;68;29;16;32;63;276;776;1020;807;715;703;713;
03/06/2024;ES06;1=;677;779;760;746;784;919;851;597;399;253;158;96;
03/06/2024;ES06;2-;56;31;36;23;52;152;565;966;751;625;593;658;
03/06/2024;ES06;2=;655;768;710;644;821;1059;729;537;336;230;144;88;
03/06/2024;ES07;1-;748;392;195;150;97;199;805;1695;2046;1807;1743;1856;
03/06/2024;ES07;1=;2086;2592;3569;3464;2772;3100;3468;2814;2296;1763;1311;777;
03/06/2024;ES07;2-;522;275;183;145;231;713;3624;4615;3851;3383;2819;2261;
03/06/2024;ES07;2=;2134;2454;3071;2597;2283;2343;2333;2168;1912;1588;969;593;
03/06/2024;ES08;1-;445;489;387;345;280;298;405;592;724;731;796;785;
03/06/2024;ES08;1=;825;801;806;784;805;802;795;850;770;727;605;688;
03/06/2024;ES08;2-;519;398;391;351;315;352;417;673;893;874;752;779;
03/06/2024;ES08;2=;802;858;886;883;849;869;832;816;839;804;769;644;
03/06/2024;ES09;1-;451;415;344;280;286;243;389;579;708;728;820;784;
03/06/2024;ES09;1=;790;849;837;794;862;874;857;811;793;676;580;508;
03/06/2024;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES10;2-;196;115;83;90;89;177;417;539;553;564;503;390;
03/06/2024;ES10;2=;492;543;561;541;505;550;529;543;500;452;342;224;
03/06/2024;ES11;1-;1287;731;275;149;114;166;782;4526;6106;5676;5722;4251;
03/06/2024;ES11;1=;3596;3399;3832;4681;4203;3686;3960;4114;3336;2901;2208;1335;
03/06/2024;ES11;2-;1655;1005;447;226;154;191;416;1612;3619;4356;4213;3618;
03/06/2024;ES11;2=;3525;3751;4315;5349;5357;5076;5316;5348;4608;3899;3032;2074;
03/06/2024;ES12;1-;398;290;264;252;466;1207;1493;902;1066;1748;1872;1761;
03/06/2024;ES12;1=;1865;1651;1802;1886;1611;1593;1729;1732;1579;1310;963;604;
03/06/2024;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES13;1-;231;176;132;132;183;429;1046;1468;1439;1254;1314;1343;
03/06/2024;ES13;1=;1362;1452;1213;1293;1334;1376;1419;1241;914;715;521;392;
03/06/2024;ES13;2-;348;258;138;103;157;410;1083;1540;1613;1529;1559;1706;
03/06/2024;ES13;2=;1668;1702;1459;1457;1620;1650;1548;1376;1058;758;586;507;
03/06/2024;ES14;1-;32;19;11;10;24;58;181;475;489;343;323;332;
03/06/2024;ES14;1=;325;277;274;335;304;287;251;237;161;127;104;49;
03/06/2024;ES14;2-;31;17;11;7;11;28;85;196;210;216;299;319;
03/06/2024;ES14;2=;299;306;228;268;274;330;276;190;153;75;80;40;
03/06/2024;ES15;1-;59;31;21;21;49;262;1005;1193;938;816;714;741;
03/06/2024;ES15;1=;754;1016;771;769;858;903;821;606;434;275;155;111;
03/06/2024;ES15;2-;43;22;16;20;30;114;517;954;1015;871;731;678;
03/06/2024;ES15;2=;712;856;745;703;793;757;603;594;401;185;137;57;
03/06/2024;ES16;1-;265;191;144;105;151;342;921;1395;1199;1199;1335;1453;
03/06/2024;ES16;1=;1438;1490;1505;1457;1568;1581;1643;1377;1016;719;640;461;
03/06/2024;ES16;2-;187;134;118;109;151;475;1466;1495;1481;1561;1405;1415;
03/06/2024;ES16;2=;1363;1269;1215;1279;1369;1394;1213;1086;759;523;364;296;
03/06/2024;ES17;1-;403;251;197;198;377;1488;2786;3084;3088;3092;3214;3336;
03/06/2024;ES17;1=;3513;3199;3277;3136;3465;3429;3405;3146;2718;1976;1371;800;
03/06/2024;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES18;1-;63;38;21;24;38;261;1234;1337;1284;731;745;776;
03/06/2024;ES18;1=;615;543;512;613;603;568;533;414;329;219;151;74;
03/06/2024;ES18;2-;116;59;22;19;18;82;247;541;628;763;788;834;
03/06/2024;ES18;2=;922;1068;864;742;1008;1086;1229;948;621;376;287;186;
03/06/2024;ES19;1-;202;167;118;93;127;252;528;974;1001;872;896;921;
03/06/2024;ES19;1=;922;938;897;893;907;1046;1038;731;567;425;363;256;
03/06/2024;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES20;1-;4514;4484;1885;743;618;623;1367;4203;7984;9978;8431;8068;
03/06/2024;ES20;1=;7842;8471;8881;9999;9999;9999;9999;9999;9999;8924;6876;5629;
03/06/2024;ES20;2-;4485;2712;1350;761;709;1062;3142;9999;7984;7261;9034;9999;
03/06/2024;ES20;2=;8959;9524;9683;9999;9999;9416;9999;9999;9020;7924;6566;4638;
03/06/2024;ES21;1-;78;44;26;14;48;145;801;1551;1004;831;881;896;
03/06/2024;ES21;1=;964;1099;895;956;975;1188;1090;890;581;318;254;107;
03/06/2024;ES21;2-;88;51;33;34;98;334;1115;2153;2126;1572;1404;1456;
03/06/2024;ES21;2=;1461;1519;1429;1498;1703;2107;1491;997;653;364;224;150;
03/06/2024;ES22;1-;351;161;144;128;106;187;496;1078;1359;1129;1006;1002;
03/06/2024;ES22;1=;1044;988;931;993;923;941;1014;975;874;719;484;434;
03/06/2024;ES22;2-;376;243;187;116;98;121;240;420;625;576;577;657;
03/06/2024;ES22;2=;676;701;679;710;592;443;724;720;636;533;396;374;
03/06/2024;ES23;1-;727;519;418;316;283;422;1274;3268;3563;3642;2399;2260;
03/06/2024;ES23;1=;2149;2007;2047;1863;1922;1955;2037;1810;1641;1307;984;824;
03/06/2024;ES23;2-;1427;1423;774;572;475;449;712;1078;1431;1607;1701;2031;
03/06/2024;ES23;2=;2242;2346;2621;2636;2405;2547;2621;2471;2346;1916;1546;1387;
03/06/2024;ES24;1-;274;149;112;78;64;72;108;233;448;586;608;702;
03/06/2024;ES24;1=;775;701;825;731;660;680;818;789;615;480;339;276;
03/06/2024;ES24;2-;201;141;105;69;72;77;161;703;1009;924;742;664;
03/06/2024;ES24;2=;716;618;636;552;606;584;572;583;461;387;275;201;
03/06/2024;ES25;1-;96;121;98;88;74;55;78;140;161;143;184;176;
03/06/2024;ES25;1=;184;188;180;157;193;188;169;207;188;172;147;151;
03/06/2024;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES26;1-;176;154;89;96;84;76;79;151;237;272;303;337;
03/06/2024;ES26;1=;351;352;365;304;288;324;313;287;284;222;227;187;
03/06/2024;ES26;2-;182;163;131;85;90;74;120;205;299;320;398;416;
03/06/2024;ES26;2=;397;377;364;349;355;362;360;375;338;286;281;268;
03/06/2024;ES27;1-;391;237;166;145;184;410;1108;2156;1534;1494;1498;1480;
03/06/2024;ES27;1=;1420;1392;1320;1378;1324;1352;1372;1332;1136;901;738;613;
03/06/2024;ES27;2-;116;80;63;82;354;468;780;1015;1091;992;1086;1100;
03/06/2024;ES27;2=;1188;1274;1135;1173;1161;1226;1225;1100;870;800;703;546;
03/06/2024;ES28;1-;74;47;35;46;94;216;453;667;643;632;653;667;
03/06/2024;ES28;1=;809;966;676;748;942;997;831;673;442;302;179;120;
03/06/2024;ES28;2-;161;85;82;63;174;535;1312;1755;1458;985;795;843;
03/06/2024;ES28;2=;784;819;794;806;837;924;858;662;435;372;359;202;
03/06/2024;ES29;1-;1093;562;429;305;289;485;1265;2141;1940;1649;1913;2158;
03/06/2024;ES29;1=;2031;2043;2129;1931;2128;2060;1991;1952;1817;1530;1176;1183;
03/06/2024;ES29;2-;1039;570;293;231;183;317;941;1538;1824;1837;1799;2018;
03/06/2024;ES29;2=;2066;2206;2248;2388;2478;2000;2419;2265;2016;1710;1265;1069;
03/06/2024;ES30;1-;163;113;94;63;54;402;230;224;410;439;407;390;
03/06/2024;ES30;1=;442;511;441;413;422;462;477;462;437;436;238;184;
03/06/2024;ES30;2-;237;166;128;79;69;94;217;657;1157;1118;789;769;
03/06/2024;ES30;2=;739;686;698;675;718;729;792;753;623;536;361;278;
03/06/2024;ES31;1-;82;51;37;29;34;34;45;139;253;268;206;244;
03/06/2024;ES31;1=;279;324;424;334;230;275;318;320;293;214;116;83;
03/06/2024;ES31;2-;55;52;33;26;12;42;84;197;589;655;319;275;
03/06/2024;ES31;2=;213;251;265;262;233;304;289;272;215;159;103;66;
03/06/2024;ES32;1-;203;157;109;89;59;109;191;590;735;742;641;640;
03/06/2024;ES32;1=;613;612;530;547;568;587;582;578;529;415;285;247;
03/06/2024;ES32;2-;68;37;33;19;21;23;26;38;62;66;83;74;
03/06/2024;ES32;2=;97;155;108;84;76;120;91;92;76;81;82;61;
03/06/2024;ES33;1-;283;128;80;76;67;179;588;1748;1987;1946;1550;1282;
03/06/2024;ES33;1=;1249;1253;1379;1225;1157;1358;1339;1324;1107;928;516;329;
03/06/2024;ES33;2-;209;112;41;25;39;65;211;585;1031;921;683;624;
03/06/2024;ES33;2=;712;728;1067;1042;864;1072;1157;1127;813;623;387;219;
03/06/2024;ES34;1-;130;134;98;74;96;75;110;309;657;745;691;529;
03/06/2024;ES34;1=;481;368;341;338;344;336;331;305;284;258;200;178;
03/06/2024;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES36;1-;305;170;129;94;244;697;1629;2125;2124;1567;1695;1808;
03/06/2024;ES36;1=;1922;2132;1776;1748;1857;1974;2002;1801;1190;819;770;388;
03/06/2024;ES36;2-;239;130;75;53;181;631;1731;2526;2428;2048;1922;1848;
03/06/2024;ES36;2=;1775;1985;1877;1825;2035;2240;2052;1568;1063;724;559;255;
03/06/2024;ES37;1-;340;128;87;62;140;360;1112;1970;1558;1195;1410;1515;
03/06/2024;ES37;1=;1596;1855;1649;1549;1689;1881;1677;1336;942;599;488;260;
03/06/2024;ES37;2-;165;90;65;54;193;743;1598;2588;2371;1894;1684;1712;
03/06/2024;ES37;2=;1773;1879;1684;1761;1800;2004;1813;1311;940;605;400;193;
03/06/2024;ES38;1-;79;39;19;10;21;25;136;332;734;598;476;407;
03/06/2024;ES38;1=;480;579;688;656;552;778;815;700;491;331;250;152;
03/06/2024;ES38;2-;51;29;12;6;10;48;221;748;1060;734;440;310;
03/06/2024;ES38;2=;404;417;454;402;439;468;495;464;305;246;137;89;
03/06/2024;ES39;1-;622;313;146;65;60;81;233;1326;3076;3196;3274;2252;
03/06/2024;ES39;1=;1663;1694;1784;2221;1951;1787;1911;2112;1825;1595;1182;766;
03/06/2024;ES39;2-;537;451;200;67;43;55;158;641;2277;2920;1968;1461;
03/06/2024;ES39;2=;1435;1582;1950;2394;2320;2151;2442;2576;2278;1666;1273;775;
03/06/2024;ES40;1-;220;111;98;97;217;505;1457;2315;1965;1792;1695;1664;
03/06/2024;ES40;1=;1731;2035;1737;1581;1878;1826;1553;1446;1042;702;435;249;
03/06/2024;ES40;2-;252;108;75;80;173;644;1757;1966;1853;1592;1565;1574;
03/06/2024;ES40;2=;1707;2154;1794;1737;1950;2166;2171;1606;1165;756;503;360;
03/06/2024;ES41;1-;227;169;130;115;219;547;1170;1566;1245;901;1006;1035;
03/06/2024;ES41;1=;1025;1015;929;955;988;1071;1070;946;682;535;373;223;
03/06/2024;ES41;2-;182;128;83;90;154;327;702;1145;1219;953;947;948;
03/06/2024;ES41;2=;983;1029;975;956;1088;1180;1094;826;610;489;382;270;
03/06/2024;ES42;1-;129;60;41;42;96;191;467;787;686;530;573;646;
03/06/2024;ES42;1=;662;653;500;603;691;687;633;543;364;239;217;129;
03/06/2024;ES42;2-;107;43;30;25;41;203;572;985;956;769;746;723;
03/06/2024;ES42;2=;724;731;670;705;813;796;780;619;394;319;212;100;
03/06/2024;ES43;1-;135;78;18;16;14;40;157;400;531;434;225;156;
03/06/2024;ES43;1=;204;204;228;156;172;216;172;189;182;117;71;34;
03/06/2024;ES43;2-;169;96;61;73;39;40;100;250;358;413;383;361;
03/06/2024;ES43;2=;457;484;545;505;426;470;585;497;463;347;262;165;
03/06/2024;ES44;1-;303;176;144;115;203;584;875;1472;1697;1792;1797;1885;
03/06/2024;ES44;1=;1932;2057;1792;1811;1982;2210;1878;1520;1139;758;592;517;
03/06/2024;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES45;1-;318;236;131;93;194;749;1947;2319;2120;1723;1719;1732;
03/06/2024;ES45;1=;1701;1712;1605;1730;1682;1678;1617;1477;1089;831;680;513;
03/06/2024;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0;
03/06/2024;ES46;1-;133;89;75;109;185;506;780;851;843;683;767;793;
03/06/2024;ES46;1=;872;924;701;727;906;914;906;807;591;416;253;149;
03/06/2024;ES46;2-;133;87;66;80;124;370;644;895;892;729;749;773;
03/06/2024;ES46;2=;778;830;811;850;842;904;828;762;645;533;293;148;
03/06/2024;ES47;1-;221;139;96;71;123;312;568;740;725;701;693;806;
03/06/2024;ES47;1=;787;739;755;731;853;793;780;712;550;447;342;236;
03/06/2024;ES47;2-;192;135;104;113;183;358;595;687;786;751;758;819;
03/06/2024;ES47;2=;781;747;774;738;783;798;768;655;473;415;303;210;
03/06/2024;ES48;1-;107;57;50;60;171;1347;2735;2906;2106;1170;1052;1085;
03/06/2024;ES48;1=;1043;1056;1085;960;982;977;893;711;634;491;269;156;
03/06/2024;ES48;2-;117;74;61;63;148;364;615;808;806;746;846;883;
03/06/2024;ES48;2=;1084;1620;1556;1277;1601;1802;1300;937;613;450;285;164;
03/06/2024;ES49;1-;78;44;34;25;49;352;1155;1201;933;575;637;601;
03/06/2024;ES49;1=;688;668;659;552;616;628;559;579;446;313;175;112;
03/06/2024;ES49;2-;84;45;42;31;28;56;77;195;381;437;480;381;
03/06/2024;ES49;2=;434;398;520;519;429;577;667;603;402;336;216;120;
03/06/2024;ES50;1-;149;77;51;44;45;29;77;211;346;387;391;390;
03/06/2024;ES50;1=;431;419;454;391;379;410;480;467;399;321;230;195;
03/06/2024;ES50;2-;100;77;56;43;51;56;99;296;648;731;519;467;
03/06/2024;ES50;2=;468;456;480;429;484;463;466;389;329;281;158;155;
